claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id,display_value,presentation_role
package_number_1108,package_number,defense_slides.md,,29.790569,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""utc""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1071,29.790569,current_english
package_number_1109,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""utc""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1072,00,current_english
package_number_1110,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""utc""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1073,00,current_english
package_number_1111,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""sydney""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1074,2026,current_english
package_number_1112,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""sydney""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1075,09,current_english
package_number_1113,package_number,defense_slides.md,,13,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""sydney""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1076,13,current_english
package_number_1114,package_number,defense_slides.md,,29.790569,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""sydney""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1077,29.790569,current_english
package_number_1115,package_number,defense_slides.md,,10,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""sydney""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1078,10,current_english
package_number_1116,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""sydney""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1079,00,current_english
package_number_1117,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""utc""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1080,2026,current_english
package_number_1118,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""utc""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1081,09,current_english
package_number_1119,package_number,defense_slides.md,,14,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""utc""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1082,14,current_english
package_number_1120,package_number,defense_slides.md,,50.222385,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""utc""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1083,50.222385,current_english
package_number_1121,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""utc""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1084,00,current_english
package_number_1122,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""utc""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1085,00,current_english
package_number_1123,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""sydney""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1086,2026,current_english
package_number_1124,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""sydney""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1087,09,current_english
package_number_1125,package_number,defense_slides.md,,14,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""sydney""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1088,14,current_english
package_number_1126,package_number,defense_slides.md,,50.222385,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""sydney""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1089,50.222385,current_english
package_number_1127,package_number,defense_slides.md,,10,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""sydney""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1090,10,current_english
package_number_1128,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 10, ""sydney""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1091,00,current_english
package_number_1129,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 11, ""utc""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1092,2026,current_english
package_number_1130,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 11, ""utc""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1093,09,current_english
package_number_1131,package_number,defense_slides.md,,23,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 11, ""utc""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1094,23,current_english
package_number_1132,package_number,defense_slides.md,,27.273395,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 11, ""utc""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1095,27.273395,current_english
package_number_1133,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 11, ""utc""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1096,00,current_english
package_number_1134,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 11, ""utc""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1097,00,current_english
package_number_1135,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 11, ""sydney""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1098,2026,current_english
package_number_1136,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 11, ""sydney""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1099,09,current_english
package_number_1137,package_number,defense_slides.md,,23,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 11, ""sydney""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1100,23,current_english
package_number_1138,package_number,defense_slides.md,,27.273395,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 11, ""sydney""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1101,27.273395,current_english
